matrix_type,n,sparsity,symmetry,condition_number,diagonal_dominance,size,eig_spread,fro_norm,best_method,jacobi_success,jacobi_iterations,jacobi_time,jacobi_residual,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_residual,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_residual
generate_indefinite,27,0.0,0.9999999999999999,1.9999999999999984,-212.94458868233403,27,99.00000000000051,307.30730360040883,jacobi,False,500,0.013540267944335938,,False,500,6.295234441757202,,False,500,0.0,inf
generate_indefinite,23,0.0,0.9999999999999999,2.0000000000000027,-202.39731456882942,23,99.00000000000007,284.63986017422087,jacobi,False,500,0.012878894805908203,,False,500,5.473654270172119,,False,500,0.0,inf
generate_indefinite,11,0.0,0.9999999999999999,2.0000000000000018,-134.66211237014784,11,99.00000000000016,202.58103316944556,jacobi,False,500,0.024190187454223633,,False,500,2.6891586780548096,,False,500,0.0,inf
generate_indefinite,34,0.0,0.9999999999999999,2.000000000000004,-248.71662422503104,34,99.00000000000013,343.43731232933914,jacobi,False,500,0.013382434844970703,,False,500,8.361931800842285,,False,500,0.0,inf
generate_indefinite,43,0.0,0.9999999999999999,1.9999999999999998,-287.12466666117194,43,99.00000000000027,384.97722103299276,jacobi,False,500,0.014042854309082031,,False,500,10.4842209815979,,False,500,0.0,inf
generate_indefinite,23,0.0,0.9999999999999999,1.9999999999999991,-201.31790736426868,23,98.99999999999989,284.63986017422087,jacobi,False,500,0.012465476989746094,,False,500,5.731387376785278,,False,500,0.0,inf
generate_indefinite,32,0.0,0.9999999999999999,2.000000000000004,-242.91750300950235,32,99.00000000000026,333.50981994538023,jacobi,False,500,0.018385887145996094,,False,500,7.954067945480347,,False,500,0.0,inf
generate_indefinite,44,0.0,0.9999999999999999,2.0000000000000004,-294.3353013034526,44,98.99999999999997,389.3206537400392,jacobi,False,500,0.015011310577392578,,False,500,10.889829158782959,,False,500,0.0,inf
generate_indefinite,21,0.0,0.9999999999999999,2.000000000000001,-186.38835497171607,21,99.00000000000006,272.6148381875059,jacobi,False,500,0.019613981246948242,,False,500,4.783695936203003,,False,500,0.0,inf
generate_indefinite,10,0.0,0.9999999999999999,2.000000000000005,-131.21044268568002,10,99.00000000000027,194.30324238159284,jacobi,False,500,0.013156652450561523,,False,500,2.067427396774292,,False,500,0.0,inf
generate_indefinite,46,0.0,0.9999999999999999,2.0000000000000058,-292.61788028729336,46,99.00000000000017,397.8661835341124,jacobi,False,500,0.015537023544311523,,False,500,11.188863039016724,,False,500,0.0,inf
generate_indefinite,38,0.0,0.9999999999999999,2.0,-267.1941959370998,38,99.00000000000043,362.4837927411375,jacobi,False,500,0.023499250411987305,,False,500,9.065563917160034,,False,500,0.0,inf
generate_indefinite,28,0.0,0.9999999999999999,1.9999999999999993,-225.20129479425265,28,98.99999999999993,312.7208142933689,jacobi,False,500,0.015600442886352539,,False,500,6.1456685066223145,,False,500,0.0,inf
generate_indefinite,48,0.0,0.9999999999999999,2.0000000000000013,-304.4214984997297,48,99.00000000000003,406.23274545297403,jacobi,False,500,0.024194717407226562,,False,500,11.108524084091187,,False,500,0.0,inf
generate_indefinite,48,0.0,0.9999999999999999,2.000000000000002,-302.9935982014751,48,99.00000000000018,406.23274545297403,jacobi,False,500,0.01891493797302246,,False,500,11.007966756820679,,False,500,0.0,inf
